Date,temp_max,rainfall,pressure
20/01/2006,32.35,0,97.9
21/01/2006,32.2,0,97.92
22/01/2006,31.98,0,97.8
23/01/2006,31.33,0,97.71
24/01/2006,28.62,0,97.98
25/01/2006,26.98,0,98.17
26/01/2006,27.44,0,98.31
27/01/2006,27.94,0,98.21
28/01/2006,28.59,0,98.03
29/01/2006,29.37,0,97.99
30/01/2006,29.97,0,98.06
31/01/2006,30.16,0,98.14
01/02/2006,30.76,0,98.14
02/02/2006,31.35,0,98.11
03/02/2006,31.48,0,98.16
04/02/2006,31.9,0,98.22
05/02/2006,32.42,0,98.07
06/02/2006,31.98,0,97.95
07/02/2006,31.43,0,97.91
08/02/2006,31.46,0,98.04
09/02/2006,31.01,0,98.16
10/02/2006,31.29,0,98.09
11/02/2006,32.12,0,97.94
12/02/2006,31.97,0,97.93
13/02/2006,33.05,0,97.86
14/02/2006,34.58,0,97.69
15/02/2006,34.98,0,97.57
16/02/2006,35.16,0,97.55
17/02/2006,36.08,0,97.65
18/02/2006,35.67,0,97.73
19/02/2006,36.08,0,97.63
20/02/2006,36.75,0,97.63
21/02/2006,36.52,0,97.6
22/02/2006,37.12,0,97.56
23/02/2006,36.86,0,97.55
24/02/2006,37.35,0,97.48
25/02/2006,37.28,0,97.51
26/02/2006,37.3,0,97.48
27/02/2006,37.26,0,97.46
28/02/2006,37.4,0,97.44
01/03/2006,37.61,0,97.4
02/03/2006,37.15,0,97.47
03/03/2006,35.58,7.5,97.6
04/03/2006,33.81,1.47,97.58
05/03/2006,34.54,0.11,97.62
06/03/2006,35.7,0.35,97.61
07/03/2006,35.11,7,97.62
08/03/2006,35.69,0.08,97.68
09/03/2006,32.59,3.52,97.82
10/03/2006,29.98,15.37,97.65
11/03/2006,33.11,4.38,97.52
12/03/2006,33.35,0.04,97.47
13/03/2006,34.1,0,97.49
14/03/2006,34.69,0.5,97.54
15/03/2006,34.38,0.3,97.52
16/03/2006,36.28,0.22,97.38
17/03/2006,34.45,0.05,97.5
18/03/2006,35.04,0,97.6
19/03/2006,35.81,0,97.63
20/03/2006,36.77,0,97.59
21/03/2006,38.76,0,97.36
22/03/2006,38.83,0,97.2
23/03/2006,38.07,0,97.26
24/03/2006,39.34,0,97.29
25/03/2006,39.81,0,97.38
26/03/2006,40.47,0,97.36
27/03/2006,40.37,0.02,97.24
28/03/2006,40.14,0.02,97.32
29/03/2006,39.67,0,97.47
30/03/2006,39.69,0,97.56
31/03/2006,40.07,0,97.49
01/04/2006,40.44,0.03,97.34
02/04/2006,38.92,0,97.32
03/04/2006,38.73,0,97.32
04/04/2006,41.55,0,97.22
05/04/2006,42.3,0,97.21
06/04/2006,43.28,0,97.21
07/04/2006,42.89,0,97.15
08/04/2006,42.38,0,97.08
09/04/2006,42.25,0,97.1
10/04/2006,41.22,0,97.23
11/04/2006,41.91,0,97.12
12/04/2006,42.19,10.04,96.99
13/04/2006,39.18,2.26,97.08
14/04/2006,39.95,0.03,97.25
15/04/2006,39.52,0.26,97.32
16/04/2006,34.88,25.78,97.24
17/04/2006,32.27,8.38,97.33
18/04/2006,36.59,0.21,97.3
19/04/2006,37.33,0.08,97.47
20/04/2006,38.19,0,97.55
21/04/2006,38.72,0,97.45
22/04/2006,39.34,0,97.29
23/04/2006,40.58,0,97.19
24/04/2006,40.24,0,97.13
25/04/2006,41.24,0.07,97.08
26/04/2006,40.88,0.06,97.08
27/04/2006,42.97,0.01,96.99
28/04/2006,44.01,0.01,96.89
29/04/2006,43.88,0.01,96.84
30/04/2006,43.94,0,96.9
01/05/2006,44.07,0.11,96.97
02/05/2006,40.76,0.23,97.12
03/05/2006,37.26,16.51,97.28
04/05/2006,36.12,2.1,97.37
05/05/2006,39.33,0.1,97.39
06/05/2006,40.49,0.02,97.25
07/05/2006,42.37,0,97.02
08/05/2006,39.05,11.06,97.11
09/05/2006,40.85,0.08,97.08
10/05/2006,42.37,0,96.93
11/05/2006,43.28,0,96.97
12/05/2006,43.27,0,97.05
13/05/2006,42.36,0,97.05
14/05/2006,38.3,0,97.14
15/05/2006,42.89,0.13,97
16/05/2006,43.37,0.13,96.96
17/05/2006,39.45,0.87,97.08
18/05/2006,35.28,0.31,97.08
19/05/2006,37.54,7.93,96.99
20/05/2006,33.32,1.07,97.03
21/05/2006,40.29,0.18,96.92
22/05/2006,41.19,1.94,96.86
23/05/2006,39.8,1.93,96.8
24/05/2006,38.2,1.1,96.75
25/05/2006,36.19,7.07,96.68
26/05/2006,33.23,7.07,96.84
27/05/2006,30.7,0.52,96.87
28/05/2006,34.65,8.75,96.82
29/05/2006,34.44,2.05,96.57
30/05/2006,32.59,0.09,96.5
31/05/2006,32.01,0,96.76
01/06/2006,36.81,0.27,96.89
02/06/2006,36.44,0.01,96.87
03/06/2006,35.44,2.38,96.84
04/06/2006,33.87,2.26,96.88
05/06/2006,34.58,0.52,96.9
06/06/2006,34.98,2.27,96.92
07/06/2006,37.63,0.03,96.92
08/06/2006,39.62,0.02,96.87
09/06/2006,37.98,0.64,96.85
10/06/2006,34.25,0.69,97.03
11/06/2006,36.14,0.03,97.07
12/06/2006,36.8,3.19,96.96
13/06/2006,37.2,1.42,96.95
14/06/2006,37.33,0.43,97.09
15/06/2006,31.97,2.33,97.14
16/06/2006,34.99,2.13,97.1
17/06/2006,34.7,17.77,97.12
18/06/2006,34.3,3.22,97.01
19/06/2006,34.47,2.51,96.92
20/06/2006,35.05,1.7,96.8
21/06/2006,31.78,4.16,96.82
22/06/2006,34.32,0.72,96.62
23/06/2006,35.48,4.65,96.6
24/06/2006,33.15,1.26,96.75
25/06/2006,35.58,0.42,96.77
26/06/2006,35.39,0.3,96.8
27/06/2006,34.09,0.69,96.78
28/06/2006,31.81,5.2,96.77
29/06/2006,31.1,16.82,96.76
30/06/2006,31.02,10.98,96.82
01/07/2006,33.14,5.06,96.77
02/07/2006,30.44,3.43,96.42
03/07/2006,30.4,10.69,96.28
04/07/2006,30.12,12.16,96.26
05/07/2006,35.37,0.08,96.58
06/07/2006,36.85,0,96.93
07/07/2006,35.4,0,96.96
08/07/2006,35.65,0.02,96.84
09/07/2006,35.61,0.89,96.86
10/07/2006,35.14,0.11,96.93
11/07/2006,35.19,0.64,96.88
12/07/2006,33.75,0.09,96.81
13/07/2006,34.71,1.92,96.73
14/07/2006,32.92,0.8,96.78
15/07/2006,33.71,0.14,96.78
16/07/2006,33.99,2.01,96.66
17/07/2006,32.09,3.15,96.57
18/07/2006,33.86,1.97,96.67
19/07/2006,36.54,0.37,96.8
20/07/2006,35.44,4.25,96.92
21/07/2006,31.91,3.69,96.88
22/07/2006,32.97,7.55,96.97
23/07/2006,34.08,1.45,97.1
24/07/2006,34.78,3.3,97.17
25/07/2006,32.51,18.54,97.05
26/07/2006,28.56,62.88,97.08
27/07/2006,28.33,25.91,96.98
28/07/2006,28.87,5.12,96.74
29/07/2006,27.75,2.88,96.68
30/07/2006,31.87,2.07,96.84
31/07/2006,32.48,0.1,96.93
01/08/2006,29.58,0.48,96.93
02/08/2006,28.38,4.8,96.85
03/08/2006,26.24,26.99,96.55
04/08/2006,26.79,109.84,96.38
05/08/2006,25.99,86.97,96.72
06/08/2006,29.19,1.43,97.08
07/08/2006,31.68,0.36,97.15
08/08/2006,31.3,3.6,97.12
09/08/2006,30.19,2.95,96.98
10/08/2006,29.22,4.39,96.78
11/08/2006,29.81,1.15,96.72
12/08/2006,29.92,6,96.69
13/08/2006,28.87,1.27,96.68
14/08/2006,32.05,0.21,96.62
15/08/2006,32.25,0.06,96.51
16/08/2006,29.75,3.21,96.41
17/08/2006,30.25,2.25,96.47
18/08/2006,30.59,1.57,96.81
19/08/2006,31.88,0.3,97.1
20/08/2006,30.14,0.25,97.14
21/08/2006,30.09,0.46,97.07
22/08/2006,27.19,0.25,97.02
23/08/2006,29.8,0.25,97.08
24/08/2006,29.69,4.66,97.19
25/08/2006,31.12,1.11,97.29
26/08/2006,30.12,0.02,97.22
27/08/2006,29.78,7.75,97.07
28/08/2006,29.28,3.95,96.97
29/08/2006,27,3.25,97
30/08/2006,28.67,0.64,96.99
31/08/2006,31.27,0.21,97.02
01/09/2006,30.8,0.15,97.12
02/09/2006,31.17,0.02,97.26
03/09/2006,31.08,0.55,97.22
04/09/2006,29.82,3.38,96.96
05/09/2006,29.55,9.48,96.91
06/09/2006,31.4,1.04,97.02
07/09/2006,30.83,0.09,97.19
08/09/2006,31.78,0.13,97.26
09/09/2006,31.25,0.08,97.32
10/09/2006,28.69,0.8,97.31
11/09/2006,29.65,0.28,97.15
12/09/2006,30.64,0.94,97.1
13/09/2006,28.88,2.51,97.25
14/09/2006,28.53,5.13,97.15
15/09/2006,28.09,37.12,97.05
16/09/2006,29.18,19.36,97.07
17/09/2006,29.62,17.28,96.98
18/09/2006,26.01,69.7,96.89
19/09/2006,26.56,34.64,96.9
20/09/2006,27.12,10.68,97.03
21/09/2006,28.99,0.63,97.06
22/09/2006,28.47,2.53,97.08
23/09/2006,28.96,4.36,97.2
24/09/2006,30.33,18.45,97.24
25/09/2006,28.25,9.01,97.37
26/09/2006,29.23,7.25,97.29
27/09/2006,30.5,1.58,97.18
28/09/2006,30.49,0.06,97.21
29/09/2006,30.33,2.45,97.14
30/09/2006,27.48,6.61,97.1
01/10/2006,29.74,2.16,97.06
02/10/2006,28.73,0.22,97.1
03/10/2006,30.71,0.02,97.23
04/10/2006,31.05,0.01,97.28
05/10/2006,31.23,0.1,97.22
06/10/2006,30.91,0.45,97.29
07/10/2006,31.83,0.05,97.31
08/10/2006,31.05,0,97.48
09/10/2006,30.82,0,97.6
10/10/2006,30.89,0,97.7
11/10/2006,31.14,0,97.78
12/10/2006,30.95,0,97.77
13/10/2006,30.79,0,97.85
14/10/2006,30.58,0,97.88
15/10/2006,30.12,0,97.81
16/10/2006,30.26,0,97.82
17/10/2006,28.03,0,97.9
18/10/2006,27.81,0.01,97.87
19/10/2006,31.06,0,97.77
20/10/2006,30.19,0,97.87
21/10/2006,29.58,0.22,97.95
22/10/2006,29.96,0,97.91
23/10/2006,29.62,0,97.91
24/10/2006,29.43,0.01,97.92
25/10/2006,28.6,0.08,97.99
26/10/2006,29.02,0.49,97.95
27/10/2006,27.4,2.27,97.94
28/10/2006,27.48,5.98,97.78
29/10/2006,27.62,10.97,97.7
30/10/2006,27.47,12.26,97.73
31/10/2006,26.82,18.03,97.79
01/11/2006,27.39,8.34,97.72
02/11/2006,26.89,7.2,97.72
03/11/2006,27.12,6.23,97.82
04/11/2006,27.41,15.63,97.85
05/11/2006,27.8,0.36,97.87
06/11/2006,26.96,0.21,97.83
07/11/2006,27.32,0.45,97.76
08/11/2006,26.98,2.98,97.84
09/11/2006,26.86,0.67,97.98
10/11/2006,27.78,0.02,98.04
11/11/2006,27.92,0,98.02
12/11/2006,27.59,0.01,97.95
13/11/2006,27.25,0,97.89
14/11/2006,27.42,0.01,97.9
15/11/2006,27.46,0.07,97.93
16/11/2006,28.02,0.04,97.86
17/11/2006,27.96,0.02,97.77
18/11/2006,28.29,0.01,97.81
19/11/2006,28.42,0.04,97.82
20/11/2006,27.49,0,97.81
21/11/2006,27.35,0,97.76
22/11/2006,27.62,0,97.75
23/11/2006,27.55,0,97.71
24/11/2006,27.41,0,97.75
25/11/2006,27.79,0.01,97.74
26/11/2006,28.98,0,97.65
27/11/2006,29.08,0,97.66
28/11/2006,28.99,0,97.77
29/11/2006,28.94,0,97.93
30/11/2006,28.69,0,97.95
01/12/2006,29.07,0,97.95
02/12/2006,29.28,0,97.93
03/12/2006,28.94,0,98.01
04/12/2006,28.6,0,98.12
05/12/2006,28.85,0,98.1
06/12/2006,28.69,0,98.02
07/12/2006,28.53,0,97.98
08/12/2006,28.01,0,98.07
09/12/2006,27.94,0,98.12
10/12/2006,28.23,0,98.08
11/12/2006,29.19,0,97.94
12/12/2006,29.54,0.02,97.94
13/12/2006,29.29,0,98.05
14/12/2006,28.96,0,98.13
15/12/2006,28.26,0,98.07
16/12/2006,28.36,0,98.13
17/12/2006,27.89,0,98.08
18/12/2006,28.45,0,97.97
19/12/2006,28.21,0,98.02
20/12/2006,26.98,0,98.12
21/12/2006,27.65,0,98.06
22/12/2006,28.11,0,97.94
23/12/2006,27.76,0,97.98
24/12/2006,27.55,0,97.96
25/12/2006,28.35,0,97.95
26/12/2006,28.93,0,97.88
27/12/2006,29.16,0,97.89
28/12/2006,29.52,0,97.98
29/12/2006,29.19,0,98.07
30/12/2006,29.3,0,98.05
31/12/2006,29.2,0,98.03
01/01/2007,28.91,0,98.03
02/01/2007,29.3,0,98.08
03/01/2007,29.55,0,98.03
04/01/2007,29.62,0,97.97
05/01/2007,29.6,0,97.94
06/01/2007,28.98,0,98
07/01/2007,28.63,0,98.03
08/01/2007,28.99,0,98.05
09/01/2007,28.69,0,98.17
10/01/2007,29.19,0,98.16
11/01/2007,29.49,0,98.01
12/01/2007,29.15,0,98.03
13/01/2007,29.74,0,98.03
14/01/2007,30.32,0,97.93
15/01/2007,30.69,0,97.87
16/01/2007,31.19,0,97.84
17/01/2007,30.96,0,97.99
18/01/2007,30.76,0,98.09
19/01/2007,31.15,0,98.05
20/01/2007,31.92,0,97.96
21/01/2007,32.61,0,97.98
22/01/2007,33.05,0,98.01
23/01/2007,33.03,0,98.08
24/01/2007,31.58,0,98.11
25/01/2007,31.63,0,98.04
26/01/2007,32.01,0,98.01
27/01/2007,32.27,0,98.05
28/01/2007,32.4,0,98.11
29/01/2007,30.22,0,98.07
30/01/2007,31.28,0,98.1
31/01/2007,32.34,0,98.13
01/02/2007,33.79,0,98.03
02/02/2007,33.33,0,98
03/02/2007,33.05,0,97.99
04/02/2007,32.91,0,97.83
05/02/2007,33.81,0,97.71
06/02/2007,34.72,0,97.68
07/02/2007,34.57,0,97.67
08/02/2007,33.23,0,97.82
09/02/2007,33.5,0,97.86
10/02/2007,32.13,0,97.83
11/02/2007,32.83,0,97.82
12/02/2007,33.32,0.01,97.67
13/02/2007,32.24,0.98,97.46
14/02/2007,31.91,0.02,97.69
15/02/2007,33.83,0,97.71
16/02/2007,33.33,0,97.61
17/02/2007,33.08,0.03,97.67
18/02/2007,33.43,0.02,97.74
19/02/2007,33.08,0,97.87
20/02/2007,33.36,0,97.92
21/02/2007,33.32,0,97.92
22/02/2007,33.94,0,97.72
23/02/2007,34.31,0,97.59
24/02/2007,34.61,0,97.65
25/02/2007,35.51,0,97.59
26/02/2007,36.47,0,97.44
27/02/2007,36.36,0,97.47
28/02/2007,36.78,0,97.5
01/03/2007,36.9,0,97.4
02/03/2007,35.2,0,97.5
03/03/2007,36.11,0,97.59
04/03/2007,36.13,0.04,97.65
05/03/2007,36.78,0.01,97.74
06/03/2007,36.3,0,97.56
07/03/2007,36.07,0,97.37
08/03/2007,37.77,0,97.29
09/03/2007,37.19,0,97.38
10/03/2007,36.58,0,97.56
11/03/2007,36.72,0.01,97.58
12/03/2007,36.99,0,97.63
13/03/2007,37.57,0,97.62
14/03/2007,37.91,0.02,97.54
15/03/2007,38.5,0,97.51
16/03/2007,37.89,0,97.61
17/03/2007,38.46,0,97.59
18/03/2007,38.69,0,97.42
19/03/2007,40.07,0,97.43
20/03/2007,40.63,0,97.49
21/03/2007,40.22,0,97.45
22/03/2007,39.23,0,97.58
23/03/2007,40.72,0,97.56
24/03/2007,41.04,0,97.49
25/03/2007,41.19,0,97.3
26/03/2007,40.95,0,97.36
27/03/2007,40.88,0,97.5
28/03/2007,40.83,0,97.54
29/03/2007,40.02,0,97.47
30/03/2007,39.33,0,97.5
31/03/2007,39.6,0,97.58
01/04/2007,41.01,0,97.51
02/04/2007,40.5,0,97.28
03/04/2007,42.84,0,97.19
04/04/2007,42.3,0,97.26
05/04/2007,41.61,0,97.41
06/04/2007,41.47,0,97.43
07/04/2007,41.26,0,97.36
08/04/2007,41.23,0,97.33
09/04/2007,39.26,0.02,97.43
10/04/2007,40.68,1.15,97.4
11/04/2007,41.3,2.72,97.21
12/04/2007,40.12,0.55,97.17
13/04/2007,41.26,1.16,97.23
14/04/2007,40.92,0.16,97.35
15/04/2007,40,3.32,97.38
16/04/2007,37.65,1.3,97.39
17/04/2007,38.19,0.02,97.31
18/04/2007,37.71,2.35,97.34
19/04/2007,37.4,1.27,97.41
20/04/2007,37.72,2.15,97.37
21/04/2007,39.98,0.25,97.3
22/04/2007,41.21,0.02,97.28
23/04/2007,42.21,0,97.2
24/04/2007,42.56,0,97.09
25/04/2007,42.78,0,97.15
26/04/2007,42.99,0,97.25
27/04/2007,43.37,0,97.27
28/04/2007,43.1,0,97.18
29/04/2007,43.44,0,97.13
30/04/2007,43.03,0,97.19
01/05/2007,43.19,0,97.24
02/05/2007,42.73,0.08,97.07
03/05/2007,42.23,0.35,96.88
04/05/2007,41.12,1.04,96.93
05/05/2007,39.77,1.1,97.01
06/05/2007,43.62,0,96.83
07/05/2007,43.27,0.03,96.78
08/05/2007,43.72,0.03,96.8
09/05/2007,44.62,0,96.81
10/05/2007,45.04,0.02,96.82
11/05/2007,44.4,0,96.69
12/05/2007,45.46,0,96.73
13/05/2007,43.88,0,96.79
14/05/2007,43.89,0.44,96.7
15/05/2007,42.88,0.06,96.73
16/05/2007,43.61,0,96.89
17/05/2007,44.34,0,96.85
18/05/2007,42.27,0,96.84
19/05/2007,43.38,0,96.91
20/05/2007,43.72,0.08,96.81
21/05/2007,43.61,0.22,96.76
22/05/2007,43.14,0,96.77
23/05/2007,42.95,1.24,96.87
24/05/2007,41.9,2.52,96.91
25/05/2007,43.24,0,96.82
26/05/2007,42.62,0.04,96.93
27/05/2007,42.32,0.05,97.02
28/05/2007,38.67,15.75,97.07
29/05/2007,38.35,0.17,97.09
30/05/2007,38.49,0,97.06
31/05/2007,40.69,0,97.05
01/06/2007,40.24,0.25,96.99
02/06/2007,40.05,0.15,96.96
03/06/2007,40.2,0.44,96.93
04/06/2007,39.29,0.11,97.01
05/06/2007,40.02,0.03,96.98
06/06/2007,38.78,2.52,96.93
07/06/2007,37.41,7.12,96.8
08/06/2007,33.41,1.01,96.88
09/06/2007,36.86,0.56,96.91
10/06/2007,36.44,1.07,96.75
11/06/2007,34.63,0.24,96.68
12/06/2007,35.87,9.01,96.61
13/06/2007,31.47,13.75,96.72
14/06/2007,32.74,5.82,96.73
15/06/2007,32.25,1.51,96.72
16/06/2007,33.95,1.08,96.7
17/06/2007,37.82,0.07,96.65
18/06/2007,33.11,0.14,96.73
19/06/2007,29.85,2.76,96.68
20/06/2007,31.73,10.75,96.49
21/06/2007,30.72,18.86,96.22
22/06/2007,31.75,18.95,95.69
23/06/2007,31.63,9.59,96.35
24/06/2007,33.66,2.15,96.99
25/06/2007,33.69,5.15,97.04
26/06/2007,30.19,2.39,96.88
27/06/2007,30.9,20.47,96.68
28/06/2007,30.26,10.71,96.58
29/06/2007,29.98,5.03,96.57
30/06/2007,31.45,4.29,96.52
01/07/2007,34.84,0.08,96.51
02/07/2007,35.74,0,96.62
03/07/2007,35.58,0.89,96.72
04/07/2007,33.39,1.11,96.81
05/07/2007,32.46,0.09,96.76
06/07/2007,32.12,2.43,96.66
07/07/2007,32.4,2.99,96.63
08/07/2007,33.27,1.38,96.71
09/07/2007,34.57,1.54,96.78
10/07/2007,35.59,0.94,96.69
11/07/2007,34.73,0.4,96.78
12/07/2007,33.06,1.55,96.8
13/07/2007,31.53,2.81,96.7
14/07/2007,33.42,18.41,96.55
15/07/2007,29.99,10.98,96.6
16/07/2007,30.45,5.09,96.7
17/07/2007,33.4,4.09,96.76
18/07/2007,31.81,0.61,96.88
19/07/2007,31.84,0.04,96.98
20/07/2007,31.87,0.11,96.99
21/07/2007,30.82,2.18,96.96
22/07/2007,30.72,0.8,96.98
23/07/2007,30.95,10.02,97.03
24/07/2007,29.27,3.03,97.12
25/07/2007,31.07,0.34,97.08
26/07/2007,31.25,0.05,97.06
27/07/2007,32.99,0.06,96.96
28/07/2007,31,0.93,96.95
29/07/2007,29.8,5.62,96.95
30/07/2007,32.05,8.69,97.03
31/07/2007,30.95,7.5,97.02
01/08/2007,30.43,11.14,96.95
02/08/2007,30.68,11.61,96.9
03/08/2007,27.78,15.51,96.93
04/08/2007,30.3,2.62,96.75
05/08/2007,30.47,9.63,96.63
06/08/2007,29.66,17.3,96.5
07/08/2007,30.49,4.93,96.45
08/08/2007,31.63,3.36,96.56
09/08/2007,32.86,0.02,96.65
10/08/2007,32.95,0.3,96.72
11/08/2007,29.14,5.02,96.83
12/08/2007,30.34,3.03,96.91
13/08/2007,31.26,0.33,96.97
14/08/2007,32.57,0,97.04
15/08/2007,32.05,0.69,97.09
16/08/2007,30.42,0.4,97.03
17/08/2007,30.05,0.38,97.06
18/08/2007,29.08,4.12,97.1
19/08/2007,30.61,3.94,97.04
20/08/2007,30.7,4.95,97.07
21/08/2007,31.13,2.26,96.96
22/08/2007,31.99,0.54,96.94
23/08/2007,31.32,2.8,97.02
24/08/2007,29.22,23.26,97.07
25/08/2007,30.98,24.42,97.02
26/08/2007,29.94,4.29,96.96
27/08/2007,29.94,1.86,96.95
28/08/2007,28.78,23.32,96.92
29/08/2007,30.35,8.58,96.93
30/08/2007,30.02,7.35,96.89
31/08/2007,29.05,5.11,96.89
01/09/2007,28.86,4.29,96.85
02/09/2007,29.15,8.12,96.8
03/09/2007,28.93,4.17,96.91
04/09/2007,28.93,2.04,96.84
05/09/2007,29.23,25.03,96.75
06/09/2007,29.54,8.01,96.78
07/09/2007,30.59,0.29,96.93
08/09/2007,31.25,0.13,97.01
09/09/2007,27.7,13.77,97.13
10/09/2007,28.81,12.78,97.26
11/09/2007,29.92,2.88,97.21
12/09/2007,31.51,19.57,97.1
13/09/2007,30.55,5.17,97.09
14/09/2007,27.6,14.49,97.05
15/09/2007,28.69,9.29,96.91
16/09/2007,28.3,22.06,96.87
17/09/2007,28,21.59,96.91
18/09/2007,29.35,20.08,96.82
19/09/2007,29.94,7.75,96.71
20/09/2007,28.87,8.46,96.81
21/09/2007,28.26,6.38,96.81
22/09/2007,30.65,1.48,96.67
23/09/2007,29.78,1.7,96.6
24/09/2007,30.68,1.44,96.62
25/09/2007,31.08,9.8,96.91
26/09/2007,28.62,1.95,97.2
27/09/2007,30.11,1.1,97.22
28/09/2007,30.16,8,97.1
29/09/2007,28.76,17.21,97.16
30/09/2007,27.8,2.54,97.29
01/10/2007,29.46,1.4,97.16
02/10/2007,29.4,0.62,97.09
03/10/2007,27.52,0.11,97.09
04/10/2007,26.94,2.82,97.13
05/10/2007,25.47,3.56,97.11
06/10/2007,25.65,5.9,96.95
07/10/2007,25.73,0.94,97.04
08/10/2007,29.48,0,97.21
09/10/2007,29.98,0,97.32
10/10/2007,29.88,0,97.38
11/10/2007,29.79,0,97.57
12/10/2007,29.42,0,97.72
13/10/2007,29.44,0,97.68
14/10/2007,28.98,0,97.6
15/10/2007,28.75,0,97.63
16/10/2007,28.73,0.12,97.66
17/10/2007,28.6,0.7,97.65
18/10/2007,28.35,0.93,97.7
19/10/2007,28.9,0.82,97.79
20/10/2007,28.4,0.3,97.73
21/10/2007,28.59,0.2,97.65
22/10/2007,28.01,0.74,97.65
23/10/2007,25.39,0.33,97.69
24/10/2007,28.04,0,97.75
25/10/2007,28.4,0,97.73
26/10/2007,28.24,0.03,97.67
27/10/2007,28.5,0.04,97.57
28/10/2007,27.96,0,97.4
29/10/2007,28.01,0.26,97.29
30/10/2007,23.92,3.38,97.3
31/10/2007,27.55,9.11,97.37
01/11/2007,29.94,2.26,97.54
02/11/2007,29.3,0.01,97.56
03/11/2007,29.58,0.02,97.5
04/11/2007,29.33,0.15,97.69
05/11/2007,29.5,0.01,97.68
06/11/2007,28.94,0,97.62
07/11/2007,28.88,0,97.61
08/11/2007,28.58,0,97.58
09/11/2007,28.59,0,97.61
10/11/2007,28.87,0,97.65
11/11/2007,28.76,0,97.76
12/11/2007,28.62,0,97.77
13/11/2007,28.14,0,97.69
14/11/2007,28.36,0,97.6
15/11/2007,28.15,0,97.69
16/11/2007,27.4,0,97.89
17/11/2007,27.08,0,97.78
18/11/2007,27.6,0,97.85
19/11/2007,28.41,0,98.04
20/11/2007,29.1,0,98.08
21/11/2007,28.11,0,98
22/11/2007,27.96,0,98.04
23/11/2007,27.63,0,97.95
24/11/2007,27.44,0,97.92
25/11/2007,27.69,0,97.97
26/11/2007,29.12,0,98.05
27/11/2007,29.94,0,97.95
28/11/2007,29.78,0,97.81
29/11/2007,28.83,0,97.86
30/11/2007,28.04,0,98.03
01/12/2007,28.03,0,98.07
02/12/2007,24.09,0,98.04
03/12/2007,27.6,0,98.05
04/12/2007,27.22,0,98.1
05/12/2007,27.02,0,98.23
06/12/2007,25.14,0,98.24
07/12/2007,26.98,0,98.03
08/12/2007,28,0,97.87
09/12/2007,28.4,0,97.83
10/12/2007,29.16,0,97.77
11/12/2007,29.45,0,97.74
12/12/2007,29.31,0,97.71
13/12/2007,29.84,0,97.66
14/12/2007,29.94,0,97.63
15/12/2007,29.92,0,97.69
16/12/2007,30.27,0,97.87
17/12/2007,30.21,0,97.94
18/12/2007,28.51,0.04,97.95
19/12/2007,28.91,0.11,97.89
20/12/2007,30.32,0,97.95
21/12/2007,32.34,0,98.02
22/12/2007,31.66,0,97.98
23/12/2007,32.05,0,97.89
24/12/2007,31.84,0,97.74
25/12/2007,32.15,0,97.7
26/12/2007,32.2,0,97.78
27/12/2007,32.16,0,97.81
28/12/2007,32.73,0,97.59
29/12/2007,33.01,0,97.56
30/12/2007,31.84,0,97.73
31/12/2007,31.09,0,97.8
01/01/2008,30.17,0.06,97.87
02/01/2008,29.47,0,97.93
03/01/2008,29.33,0.02,98.05
04/01/2008,29.91,0,98.14
05/01/2008,29.8,0,98.14
06/01/2008,29.62,0,98.16
07/01/2008,29.8,0,98.15
08/01/2008,29.76,0,98.11
09/01/2008,30.92,0,98.01
10/01/2008,31.94,0,97.87
11/01/2008,31.95,0,97.87
12/01/2008,31.51,0,97.93
13/01/2008,32.19,0,97.93
14/01/2008,32.35,0,97.91
15/01/2008,32.31,0,97.99
16/01/2008,31.64,0,98.12
17/01/2008,31.37,0,98.05
18/01/2008,32.3,0,97.71
19/01/2008,31.77,0,97.58
20/01/2008,32.38,0,97.59
21/01/2008,32.71,0,97.54
22/01/2008,32.9,0,97.45
23/01/2008,32.94,0,97.38
24/01/2008,30.63,0.3,97.42
25/01/2008,31.16,0.91,97.33
26/01/2008,31.36,0.09,97.34
27/01/2008,29.8,0,97.64
28/01/2008,30.72,0,97.8
29/01/2008,33.01,0,97.54
30/01/2008,31.65,0,97.39
31/01/2008,31.56,0,97.48
01/02/2008,31.01,0,97.63
02/02/2008,31.52,0,97.64
03/02/2008,32.62,0,97.44
04/02/2008,30.81,0.71,97.48
05/02/2008,31.38,0.21,97.55
06/02/2008,32.45,0,97.56
07/02/2008,32.17,0,97.49
08/02/2008,29.48,0.02,97.49
09/02/2008,28.67,0.58,97.54
10/02/2008,31.64,1.51,97.58
11/02/2008,30.83,10.32,97.66
12/02/2008,30.97,16.57,97.64
13/02/2008,30.71,2.37,97.85
14/02/2008,31.73,2.03,97.96
15/02/2008,32.09,0,98.01
16/02/2008,32.21,0,98
17/02/2008,33.78,0,97.83
18/02/2008,34.81,0,97.71
19/02/2008,34.56,0,97.73
20/02/2008,34.3,0,97.83
21/02/2008,33.62,0,97.93
22/02/2008,33.48,0,97.89
23/02/2008,33.85,0,97.77
24/02/2008,34.98,0,97.64
25/02/2008,35.23,0,97.59
26/02/2008,34.89,0,97.67
27/02/2008,34.79,0,97.88
28/02/2008,35.14,0,97.87
29/02/2008,36.22,0,97.68
01/03/2008,36.22,0,97.55
02/03/2008,37.07,0,97.56
03/03/2008,36.9,0,97.57
04/03/2008,36.76,0,97.5
